"","SOURCE_TRACTID","NEIGHBOR_TRACTID"
"14167","39151712202","39035118900"
"14168","39151712300","39023003102"
"14169","39151712300","39025041405"
"14170","39151712300","39035107000"
"14171","39151712300","39035111902"
"14172","39151712300","39035112200"
"14173","39151712300","39035112800"
"14174","39151712300","39035114501"
"14175","39151712400","39031961200"
"14176","39151712400","39035103100"
"14177","39151712400","39035109801"
"14178","39151712400","39035111500"
"14179","39151712400","39035111902"
"14180","39151712400","39035114600"
"14181","39151712500","39023003102"
"14182","39151712500","39031961100"
"14183","39151712500","39031961200"
"14184","39151712500","39035110901"
"14185","39151712500","39035111500"
"14186","39151712601","39031961100"
"14187","39151712601","39031961200"
"14188","39151712601","39035103100"
"14189","39151712602","39025041702"
"14190","39151712602","39031961200"
"14191","39151712602","39035103100"
"14192","39151712602","39035110901"
"14193","39151712602","39035111500"
"14194","39151712700","39023003102"
"14195","39151712700","39025041306"
"14196","39151712700","39025041502"
"14197","39151712700","39025041702"
"14198","39151712700","39031961100"
"14199","39151712700","39035103100"
"14200","39151712700","39035107000"
"14201","39151712700","39035110901"
"14202","39151712800","39021011506"
"14203","39151712800","39025041306"
"14204","39151712800","39025041406"
"14205","39151712800","39025041702"
"14206","39151712800","39031961200"
"14207","39151712800","39031961300"
"14208","39151712800","39035117700"
"14209","39151712900","39023000200"
"14210","39151712900","39025041502"
"14211","39151712900","39025041702"
"14212","39151712900","39093094100"
"14213","39151713000","39025041502"
"14214","39151713000","39031961100"
"14215","39151713000","39031961200"
"14216","39151713000","39031961300"
"14217","39151713000","39035111202"
"14218","39151713000","39035111500"
"14219","39151713000","39035114300"
"14220","39151713000","39093095100"
"14221","39151713100","39023003102"
"14222","39151713100","39025041702"
"14223","39151713100","39031961100"
"14224","39151713100","39035103100"
"14225","39151713100","39035106900"
"14226","39151713100","39035107701"
"14227","39151713100","39035109801"
"14228","39151713100","39035111202"
"14229","39151713201","39025041702"
"14230","39151713201","39031961400"
"14231","39151713201","39035106900"
"14232","39151713201","39035111500"
"14233","39151713201","39035115200"
"14234","39151713202","39023003101"
"14235","39151713202","39025041501"
"14236","39151713202","39031961400"
"14237","39151713202","39035102401"
"14238","39151713202","39035102402"
"14239","39151713202","39035106900"
"14240","39151713202","39035111202"
"14241","39151713300","39025041501"
"14242","39151713300","39025041701"
"14243","39151713300","39035102401"
"14244","39151713300","39035102800"
"14245","39151713300","39035114700"
"14246","39151713300","39035115200"
"14247","39151713401","39023003101"
"14248","39151713401","39035102800"
"14249","39151713401","39035110801"
"14250","39151713401","39035112100"
"14251","39151713401","39035112500"
"14252","39151713401","39035119402"
"14253","39151713402","39023003101"
"14254","39151713402","39035102900"
"14255","39151713402","39035114700"
"14256","39151713402","39035114900"
"14257","39151713402","39035119402"
"14258","39151713501","39035102700"
"14259","39151713501","39035102800"
"14260","39151713501","39035102900"
"14261","39151713501","39035117300"
"14262","39151713501","39035118700"
"14263","39151713501","39035119402"
"14264","39151713502","39017010908"
"14265","39151713502","39025041701"
"14266","39151713502","39035102700"
"14267","39151713502","39035102800"
"14268","39151713502","39035114900"
"14269","39151713600","39017010903"
"14270","39151713600","39017010908"
"14271","39151713600","39035102700"
"14272","39151713600","39035114900"
"14273","39151713600","39035115100"
"14274","39151713600","39035117300"
"14275","39151713700","39017010903"
"14276","39151713700","39017010908"
"14277","39151713700","39031961600"
"14278","39151713700","39035118700"
"14279","39151713900","39017010903"
"14280","39151713900","39017010908"
"14281","39151713900","39025041307"
"14282","39151713900","39025041403"
"14283","39151713900","39035115100"
"14284","39151713900","39035118800"
"14285","39151714000","39025041307"
"14286","39151714000","39031961600"
"14287","39151714000","39035118800"
"14288","39151714100","39025041307"
"14289","39151714100","39025041403"
"14290","39151714100","39025041701"
"14291","39151714100","39031961600"
"14292","39151714100","39035115300"
"14293","39151714200","39017010908"
"14294","39151714200","39025041701"
"14295","39151714200","39035118800"
"14296","39151714302","39017010908"
"14297","39151714302","39035102900"
"14298","39151714302","39035114900"
"14299","39151714302","39035118700"
"14300","39151714400","39023003101"
"14301","39151714400","39025041307"
"14302","39151714400","39035102401"
"14303","39151714400","39035102900"
"14304","39151714400","39035115300"
"14305","39151714400","39035118800"
"14306","39151714600","39023003002"
"14307","39151714600","39023003101"
"14308","39151714600","39025041701"
"14309","39151714600","39031961500"
"14310","39151714600","39035102402"
"14311","39151714600","39035115200"
"14312","39151714701","39017010903"
"14313","39151714701","39025041403"
"14314","39151714701","39025041701"
"14315","39151714701","39031961500"
"14316","39151714701","39031961600"
"14317","39151714701","39031961700"
"14318","39151714701","39035118800"
"14319","39151714702","39023003002"
"14320","39151714702","39025041307"
"14321","39151714702","39031961700"
"14322","39151714702","39035102401"
"14323","39151714702","39035141000"
"14324","39151714702","39035152101"
"14325","39151714702","39035152400"
"14326","39151714801","39031961500"
"14327","39151714801","39035102401"
"14328","39151714801","39035102402"
"14329","39151714801","39035138105"
"14330","39151714801","39035152400"
"14331","39151714801","39035161200"
"14332","39151714801","39155920400"
"14333","39151714802","39023003002"
"14334","39151714802","39031961400"
"14335","39151714802","39035102401"
"14336","39151714802","39035115200"
"14337","39151714802","39035160400"
"14338","39151714802","39035161200"
"14339","39151714802","39035161700"
"14340","39151714901","39035102402"
"14341","39151714901","39035111202"
"14342","39151714901","39035114300"
"14343","39151714901","39035115200"
"14344","39151714901","39035161000"
"14345","39151714901","39035161700"
"14346","39151714902","39025041702"
"14347","39151714902","39031961400"
"14348","39151714902","39093095100"
"14349","39151714902","39093096100"
"14350","39151715000","39031961600"
"14351","39151715000","39035102700"
"14352","39151715000","39035102900"
"14353","39151715000","39035115100"
"14354","39151715000","39035115300"
"14355","39151715000","39035118700"
"14356","39153501100","39061023600"
"14357","39153501100","39061023702"
"14358","39153501100","39081000800"
"14359","39153501100","39093022100"
"14360","39153501100","39095001100"
"14361","39153501100","39095005200"
"14362","39153501100","39097040201"
"14363","39153501700","39077916300"
"14364","39153501700","39077916500"
"14365","39153501700","39093022100"
"14366","39153501700","39093990200"
"14367","39153501800","39061021304"
"14368","39153501800","39079957600"
"14369","39153501800","39085205400"
"14370","39153501800","39093010300"
"14371","39153501800","39093990200"
"14372","39153501900","39061021303"
"14373","39153501900","39079957600"
"14374","39153501900","39079957700"
"14375","39153501900","39093990200"
"14376","39153502101","39061023522"
"14377","39153502101","39061023600"
"14378","39153502101","39085204900"
"14379","39153502101","39097040201"
"14380","39153502101","39097040202"
"14381","39153502101","39109315100"
"14382","39153502102","39061021401"
"14383","39153502102","39061023600"
"14384","39153502102","39069000700"
"14385","39153502102","39085204700"
"14386","39153502102","39085204900"
"14387","39153502200","39061021202"
"14388","39153502200","39061021401"
"14389","39153502200","39061023522"
"14390","39153502200","39061023701"
"14391","39153502200","39061023702"
"14392","39153502200","39061023901"
"14393","39153502200","39069000700"
"14394","39153502200","39097040201"
"14395","39153502300","39061023600"
"14396","39153502300","39061023702"
"14397","39153502300","39061023800"
"14398","39153502300","39061023901"
"14399","39153502500","39061021202"
"14400","39153502500","39061023600"
"14401","39153502500","39061023701"
"14402","39153502500","39061023800"
"14403","39153502500","39061026900"
"14404","39153502500","39069000200"
"14405","39153502500","39081000800"
"14406","39153502600","39061023701"
"14407","39153502600","39061023702"
"14408","39153502600","39061023901"
"14409","39153502600","39061026500"
"14410","39153502600","39069000200"
"14411","39153502700","39061023600"
"14412","39153502700","39061023701"
"14413","39153502700","39061023800"
"14414","39153502700","39061026500"
"14415","39153502700","39069000700"
"14416","39153502700","39071954500"
"14417","39153502700","39071954600"
"14418","39153502800","39061023800"
"14419","39153502800","39061023901"
"14420","39153502800","39069000200"
"14421","39153502800","39069000300"
"14422","39153502800","39069000400"
"14423","39153502800","39071954600"
"14424","39153502800","39103416100"
"14425","39153503100","39061026700"
"14426","39153503100","39061026900"
"14427","39153503100","39077916300"
"14428","39153503100","39093022100"
"14429","39153503200","39061026600"
"14430","39153503200","39061026800"
"14431","39153503200","39061026900"
"14432","39153503200","39061027000"
"14433","39153503200","39077916300"
"14434","39153503200","39079957300"
"14435","39153503300","39061026700"
"14436","39153503300","39061027000"
"14437","39153503300","39069000500"
"14438","39153503300","39079957300"
"14439","39153503300","39079957400"
"14440","39153503300","39079957500"
"14441","39153503300","39099811002"
"14442","39153503400","39061023702"
"14443","39153503400","39061026600"
"14444","39153503400","39061026700"
"14445","39153503400","39061027000"
"14446","39153503400","39069000200"
"14447","39153503400","39093022100"
"14448","39153503500","39061026700"
"14449","39153503500","39061026800"
"14450","39153503500","39061026900"
"14451","39153503500","39069000200"
"14452","39153503500","39069000500"
"14453","39153503600","39061023702"
"14454","39153503600","39061023800"
"14455","39153503600","39061026500"
"14456","39153503600","39061026900"
"14457","39153503600","39061027000"
"14458","39153503600","39069000300"
"14459","39153503600","39069000500"
"14460","39153503701","39061021506"
"14461","39153503701","39061026500"
"14462","39153503701","39069000200"
"14463","39153503701","39069000400"
"14464","39153503701","39069000500"
"14465","39153503702","39061021506"
"14466","39153503702","39061026500"
"14467","39153503702","39069000300"
"14468","39153503702","39103416100"
"14469","39153503800","39061021506"
"14470","39153503800","39061026800"
"14471","39153503800","39061027000"
"14472","39153503800","39069000200"
"14473","39153503800","39069000300"
"14474","39153503800","39097040600"
"14475","39153503800","39097040700"
"14476","39153503800","39099811002"
"14477","39153504100","39061021302"
"14478","39153504100","39061026600"
"14479","39153504100","39061026700"
"14480","39153504100","39077916500"
"14481","39153504100","39079957300"
"14482","39153504100","39093022100"
"14483","39153504200","39061021302"
"14484","39153504200","39077916300"
"14485","39153504200","39079957200"
"14486","39153504200","39079957300"
"14487","39153504200","39093990200"
"14488","39153504400","39079957200"
"14489","39153504400","39079957400"
"14490","39153504400","39085204500"
"14491","39153504400","39093990200"
"14492","39153504500","39077916500"
"14493","39153504500","39077916600"
"14494","39153504500","39079957300"
"14495","39153504500","39079957400"
"14496","39153504500","39093990200"
"14497","39153504600","39061026700"
"14498","39153504600","39061026800"
"14499","39153504600","39077916300"
"14500","39153504600","39077916500"
"14501","39153504600","39079957200"
"14502","39153504600","39079957400"
"14503","39153504700","39061026800"
"14504","39153504700","39077916600"
"14505","39153504700","39079957200"
"14506","39153504700","39079957300"
"14507","39153504700","39079957500"
"14508","39153504700","39085204500"
"14509","39153504800","39061026800"
"14510","39153504800","39079957400"
"14511","39153504800","39085204500"
"14512","39153504800","39099811002"
"14513","39153505200","39061021303"
"14514","39153505200","39061021304"
"14515","39153505200","39079957700"
"14516","39153505200","39085203700"
"14517","39153505200","39085204200"
"14518","39153505200","39085204301"
"14519","39153505200","39085205400"
"14520","39153505300","39061021304"
"14521","39153505300","39079957600"
"14522","39153505300","39085204301"
"14523","39153505300","39093990200"
"14524","39153505400","39079957600"
"14525","39153505400","39085204200"
"14526","39153505400","39085204302"
"14527","39153505400","39085205400"
"14528","39153505500","39079957600"
"14529","39153505500","39085203700"
"14530","39153505500","39085204301"
"14531","39153505500","39085204302"
"14532","39153505600","39079957600"
"14533","39153505600","39079957700"
"14534","39153505600","39085204200"
"14535","39153505600","39085204302"
"14536","39153505600","39085204500"
"14537","39153505600","39093990200"
"14538","39153505700","39085203700"
"14539","39153505700","39085204200"
"14540","39153505700","39085204301"
"14541","39153505700","39085204400"
"14542","39153505700","39085204500"
"14543","39153505700","39085205400"
"14544","39153505700","39097040500"
"14545","39153505800","39085204302"
"14546","39153505800","39085204500"
"14547","39153505800","39097040500"
"14548","39153505800","39099811300"
"14549","39153505900","39077916600"
"14550","39153505900","39079957400"
"14551","39153505900","39079957500"
"14552","39153505900","39085204301"
"14553","39153505900","39085204302"
"14554","39153505900","39085204400"
"14555","39153505900","39093990200"
"14556","39153505900","39099810900"
"14557","39153506100","39091004600"
"14558","39153506100","39091004700"
"14559","39153506100","39095000300"
"14560","39153506100","39095004800"
"14561","39153506100","39101001000"
"14562","39153506200","39091004500"
"14563","39153506200","39091004800"
"14564","39153506200","39095000600"
"14565","39153506200","39095000700"
"14566","39153506200","39101001000"
"14567","39153506400","39091004500"
"14568","39153506400","39091004800"
"14569","39153506400","39093010200"
"14570","39153506400","39095004800"
"14571","39153506400","39095005100"
"14572","39153506500","39091004600"
"14573","39153506500","39091004700"
"14574","39153506500","39093010200"
"14575","39153506500","39093990200"
"14576","39153506500","39095000700"
"14577","39153506600","39091004700"
"14578","39153506600","39091004800"
"14579","39153506600","39095001100"
"14580","39153506600","39095005100"
"14581","39153506600","39095005200"
"14582","39153506700","39061021303"
"14583","39153506700","39085205400"
"14584","39153506700","39093990200"
"14585","39153506700","39095000600"
"14586","39153506700","39095000700"
"14587","39153506800","39061021302"
"14588","39153506800","39061021303"
"14589","39153506800","39061021304"
"14590","39153506800","39077916500"
"14591","39153506800","39077916600"
"14592","39153506800","39079957200"
"14593","39153506800","39079957700"
"14594","39153506800","39085204301"
"14595","39153506800","39085204500"
"14596","39153506800","39091004800"
"14597","39153506800","39093010300"
"14598","39153506800","39093022100"
"14599","39153506800","39095000700"
"14600","39153506800","39095001100"
"14601","39153507101","39061010004"
"14602","39153507101","39095000300"
"14603","39153507101","39095000400"
"14604","39153507101","39095004800"
"14605","39153507101","39095004900"
"14606","39153507101","39097040400"
"14607","39153507101","39099811100"
"14608","39153507102","39091004500"
"14609","39153507102","39095000200"
"14610","39153507102","39099811100"
"14611","39153507102","39101001000"
"14612","39153507201","39095000200"
"14613","39153507201","39095004800"
"14614","39153507201","39095004900"
"14615","39153507202","39091004500"
"14616","39153507202","39091004700"
"14617","39153507202","39095000200"
"14618","39153507202","39095000400"
"14619","39153507202","39095004900"
"14620","39153507202","39095005100"
"14621","39153507203","39095000200"
"14622","39153507203","39095000400"
"14623","39153507203","39095004800"
"14624","39153507203","39095005100"
"14625","39153507203","39095005200"
"14626","39153507203","39097040201"
"14627","39153507203","39097040400"
"14628","39153507300","39091004700"
"14629","39153507300","39093010200"
"14630","39153507300","39095004800"
"14631","39153507300","39095004900"
"14632","39153507300","39095005200"
"14633","39153507400","39061021202"
"14634","39153507400","39093010200"
"14635","39153507400","39095001100"
"14636","39153507400","39095004900"
"14637","39153507400","39095005100"
"14638","39153507400","39097040201"
"14639","39153507500","39061021202"
"14640","39153507500","39061021401"
"14641","39153507500","39061023600"
"14642","39153507500","39085205001"
"14643","39153507500","39095004900"
"14644","39153507500","39095005200"
"14645","39153507500","39097040202"
"14646","39153507500","39097040400"
"14647","39153507500","39109325000"
"14648","39153507600","39061021401"
"14649","39153507600","39097040201"
"14650","39153507600","39109325000"
"14651","39153508000","39061010004"
"14652","39153508000","39085204800"
"14653","39153508000","39085205001"
"14654","39153508000","39085205002"
"14655","39153508000","39095000200"
"14656","39153508000","39095004900"
"14657","39153508000","39097040201"
"14658","39153508301","39061021202"
"14659","39153508301","39093010200"
"14660","39153508301","39093022100"
"14661","39153508301","39093990200"
"14662","39153508301","39095005200"
"14663","39153508399","39061021303"
"14664","39153508399","39061024001"
"14665","39153508399","39079957600"
"14666","39153508399","39085203700"
"14667","39153508399","39085204302"
"14668","39153508399","39093010300"
"14669","39153508399","39095000600"
"14670","39153508399","39097040500"
"14671","39153508600","39091004600"
"14672","39153508600","39091004800"
"14673","39153508600","39093010300"
"14674","39153508600","39093990200"
"14675","39153508600","39095000600"
"14676","39153508800","39061024001"
"14677","39153508800","39085205400"
"14678","39153508800","39091004600"
"14679","39153508800","39093010300"
"14680","39153508800","39095000700"
"14681","39153508800","39101001000"
"14682","39153508900","39061021202"
"14683","39153508900","39061021302"
"14684","39153508900","39061026600"
"14685","39153508900","39061026900"
"14686","39153508900","39077916300"
"14687","39153508900","39081000800"
"14688","39153508900","39093990200"
"14689","39153508900","39095001100"
"14690","39153509000","39061021202"
"14691","39153509000","39061023702"
"14692","39153509000","39093022100"
"14693","39153510100","39097040500"
"14694","39153510100","39101010100"
"14695","39153510100","39101010202"
"14696","39153510100","39101010300"
"14697","39153510100","39101010400"
"14698","39153510200","39061024001"
"14699","39153510200","39085204302"
"14700","39153510200","39085204400"
"14701","39153510200","39085205400"
"14702","39153510200","39099811300"
"14703","39153510200","39101001100"
"14704","39153510200","39101010100"
"14705","39153510200","39101010300"
"14706","39153510301","39061021201"
"14707","39153510301","39097040500"
"14708","39153510301","39099811300"
"14709","39153510301","39101001100"
"14710","39153510301","39101010201"
"14711","39153510301","39101010400"
"14712","39153510301","39113002300"
"14713","39153510302","39061021201"
"14714","39153510302","39099810900"
"14715","39153510302","39099811300"
"14716","39153510302","39101010100"
"14717","39153510400","39101001100"
"14718","39153510400","39101010300"
"14719","39153510400","39101010400"
"14720","39153510500","39061024001"
"14721","39153510500","39097040500"
"14722","39153510500","39101001100"
"14723","39153510500","39101010202"
"14724","39153510500","39101010400"
"14725","39153520103","39061021401"
"14726","39153520103","39061023522"
"14727","39153520103","39081001000"
"14728","39153520103","39085204700"
"14729","39153520103","39109315100"
"14730","39153520104","39081001200"
"14731","39153520104","39085204700"
"14732","39153520104","39085204900"
"14733","39153520104","39109320100"
"14734","39153520104","39109330100"
"14735","39153520104","39113001900"
"14736","39153520105","39061027100"
"14737","39153520105","39081001000"
"14738","39153520105","39085204700"
"14739","39153520105","39095001201"
"14740","39153520105","39113001900"
"14741","39153520106","39061023522"
"14742","39153520106","39069000700"
"14743","39153520106","39081001000"
"14744","39153520106","39081001200"
"14745","39153520106","39085204900"
"14746","39153520106","39095001201"
"14747","39153520201","39085205001"
"14748","39153520201","39085205300"
"14749","39153520201","39097040201"
"14750","39153520201","39097040202"
"14751","39153520201","39109315100"
"14752","39153520202","39061021401"
"14753","39153520202","39085204900"
"14754","39153520202","39085205300"
"14755","39153520202","39109320100"
"14756","39153520202","39109325000"
"14757","39153520301","39085205002"
"14758","39153520301","39085205300"
"14759","39153520301","39097040201"
"14760","39153520301","39097040400"
"14761","39153520301","39109320100"
"14762","39153520301","39109325000"
"14763","39153520302","39085205001"
"14764","39153520302","39109315100"
"14765","39153520302","39109320100"
"14766","39153520302","39109325000"
"14767","39153520400","39081001000"
"14768","39153520400","39085205001"
"14769","39153520400","39085205002"
"14770","39153520400","39085205300"
"14771","39153520400","39109315100"
"14772","39153520400","39109330100"
"14773","39153520500","39063000200"
"14774","39153520500","39081001000"
"14775","39153520500","39109320100"
"14776","39153520500","39113001900"
"14777","39153520600","39061027100"
"14778","39153520600","39063000200"
"14779","39153520600","39081001000"
"14780","39153520600","39081001200"
"14781","39153520600","39109330100"
"14782","39153530101","39061021504"
"14783","39153530101","39085201900"
"14784","39153530101","39085205701"
"14785","39153530101","39093021200"
"14786","39153530101","39095008800"
"14787","39153530101","39099812900"
"14788","39153530103","39061021504"
"14789","39153530103","39061024321"
"14790","39153530103","39079957800"
"14791","39153530103","39093021200"
"14792","39153530104","39071954700"
"14793","39153530104","39085205701"
"14794","39153530104","39093010400"
"14795","39153530104","39093021200"
"14796","39153530104","39095004701"
"14797","39153530104","39099812603"
"14798","39153530105","39061021504"
"14799","39153530105","39061024301"
"14800","39153530105","39071954700"
"14801","39153530105","39079957800"
"14802","39153530105","39085201900"
"14803","39153530105","39093010400"
"14804","39153530108","39061021504"
"14805","39153530108","39093010400"
"14806","39153530108","39099812900"
"14807","39153530401","39061027100"
"14808","39153530401","39063000100"
"14809","39153530401","39063000300"
"14810","39153530401","39069000600"
"14811","39153530401","39081000600"
"14812","39153530402","39061027200"
"14813","39153530402","39063000100"
"14814","39153530402","39069000600"
"14815","39153530402","39081000200"
"14816","39153530501","39061027100"
"14817","39153530501","39061027200"
"14818","39153530501","39061027300"
"14819","39153530501","39063000300"
"14820","39153530501","39081000200"
"14821","39153530501","39085202100"
"14822","39153530501","39095009202"
"14823","39153530502","39061027100"
"14824","39153530502","39063000100"
"14825","39153530502","39085202100"
"14826","39153530502","39095001201"
"14827","39153530603","39061027100"
"14828","39153530603","39069000600"
"14829","39153530603","39081000600"
"14830","39153530603","39085205002"
"14831","39153530603","39095000800"
"14832","39153530603","39109330100"
"14833","39153530603","39113001900"
"14834","39153530604","39061027100"
"14835","39153530604","39061027200"
"14836","39153530604","39063000200"
"14837","39153530604","39069000600"
"14838","39153530605","39061010201"
"14839","39153530605","39061027200"
"14840","39153530605","39063000200"
"14841","39153530605","39063000300"
"14842","39153530605","39081000200"
"14843","39153530605","39081000600"
"14844","39153530606","39061010201"
"14845","39153530606","39063000100"
"14846","39153530606","39063000300"
"14847","39153530606","39069000600"
"14848","39153530606","39085202000"
"14849","39153530606","39095009202"
"14850","39153530700","39061027200"
"14851","39153530700","39061027300"
"14852","39153530700","39063000100"
"14853","39153530700","39063000200"
"14854","39153530700","39081000600"
"14855","39153530700","39081001200"
"14856","39153530700","39095001201"
"14857","39153530700","39113001900"
"14858","39153530800","39061027100"
"14859","39153530800","39061027300"
"14860","39153530800","39069000700"
"14861","39153530800","39071954500"
"14862","39153530800","39081001200"
"14863","39153530800","39085201800"
"14864","39153530800","39085202100"
"14865","39153530800","39085204700"
"14866","39153530901","39061023522"
"14867","39153530901","39061023600"
"14868","39153530901","39061023901"
"14869","39153530901","39071954500"
"14870","39153530901","39085204700"
"14871","39153530901","39095001201"
"14872","39153530902","39061023901"
"14873","39153530902","39069000700"
"14874","39153530902","39071954600"
"14875","39153530902","39085201800"
"14876","39153530902","39095001201"
"14877","39153530903","39061023901"
"14878","39153530903","39061026500"
"14879","39153530903","39071954500"
"14880","39153530903","39085201800"
"14881","39153530903","39095009400"
"14882","39153530903","39103416100"
"14883","39153531001","39061021506"
"14884","39153531001","39061026500"
"14885","39153531001","39069000400"
"14886","39153531001","39071954600"
"14887","39153531001","39085203200"
"14888","39153531001","39095009400"
"14889","39153531002","39061021422"
"14890","39153531002","39069000300"
"14891","39153531002","39069000400"
"14892","39153531002","39069000500"
"14893","39153531002","39085203200"
"14894","39153531002","39097040600"
"14895","39153531002","39103416100"
"14896","39153531101","39061021422"
"14897","39153531101","39061021506"
"14898","39153531101","39069000500"
"14899","39153531101","39097040700"
"14900","39153531102","39017010904"
"14901","39153531102","39061021506"
"14902","39153531102","39085203200"
"14903","39153531102","39095000900"
"14904","39153531102","39097040600"
"14905","39153531102","39097040700"
"14906","39153531103","39061021422"
"14907","39153531103","39069000500"
"14908","39153531103","39095000900"
"14909","39153531103","39097040600"
"14910","39153531103","39099811002"
"14911","39153531401","39035119202"
"14912","39153531401","39061010003"
"14913","39153531401","39093021100"
"14914","39153531401","39095000900"
"14915","39153531405","39017010904"
"14916","39153531405","39061010003"
"14917","39153531405","39061021422"
"14918","39153531405","39093021100"
"14919","39153531405","39097040700"
"14920","39153531405","39113002400"
"14921","39153531500","39035119202"
"14922","39153531500","39095000900"
"14923","39153531500","39099810900"
"14924","39153531500","39099811002"
"14925","39153531500","39113002000"
"14926","39153531500","39113002200"
"14927","39153531500","39113002400"
"14928","39153531601","39061010003"
"14929","39153531601","39061021201"
"14930","39153531601","39099810900"
"14931","39153531601","39113002200"
"14932","39153531602","39017000400"
"14933","39153531602","39061010003"
"14934","39153531602","39061021201"
"14935","39153531602","39113002000"
"14936","39153531701","39017000400"
"14937","39153531701","39031961700"
"14938","39153531701","39035154200"
"14939","39153531701","39035154400"
"14940","39153531701","39061021201"
"14941","39153531701","39101010100"
"14942","39153531701","39101010400"
"14943","39153531702","39017000400"
"14944","39153531702","39101010100"
"14945","39153531702","39101010201"
"14946","39153531702","39113002000"
"14947","39153531702","39113002200"
"14948","39153531702","39113002300"
"14949","39153531801","39061010003"
"14950","39153531801","39085204500"
"14951","39153531801","39099811002"
"14952","39153531801","39099811300"
"14953","39153531801","39101010201"
"14954","39153531801","39113002000"
"14955","39153531802","39061010003"
"14956","39153531802","39061026800"
"14957","39153531802","39069000500"
"14958","39153531802","39079957500"
"14959","39153531802","39097040700"
"14960","39153531802","39099810900"
"14961","39153532001","39035151700"
"14962","39153532001","39035154200"
"14963","39153532001","39043990100"
"14964","39153532001","39061024001"
"14965","39153532001","39101001100"
"14966","39153532001","39101010100"
"14967","39153532001","39101010202"
"14968","39153532001","39101010300"
"14969","39153532001","39103415400"
"14970","39153532001","39113002300"
"14971","39153532003","39061024001"
"14972","39153532003","39073965100"
"14973","39153532003","39101010400"
"14974","39153532003","39103416000"
"14975","39153532004","39085205400"
"14976","39153532004","39095000600"
"14977","39153532004","39097040500"
"14978","39153532004","39101001000"
"14979","39153532004","39101010300"
"14980","39153532004","39101010400"
"14981","39153532004","39103415400"
"14982","39153532202","39061010004"
"14983","39153532202","39095000200"
"14984","39153532202","39095000300"
"14985","39153532202","39101001000"
"14986","39153532202","39103416000"
"14987","39153532202","39109315002"
"14988","39153532301","39061010004"
"14989","39153532301","39061021501"
"14990","39153532301","39109315002"
"14991","39153532301","39151711212"
"14992","39153532302","39061021501"
"14993","39153532302","39085204800"
"14994","39153532302","39095000200"
"14995","39153532302","39097040400"
"14996","39153532302","39099811100"
"14997","39153532302","39099811200"
"14998","39153532302","39103415800"
"14999","39153532302","39109315002"
"15000","39153532501","39061009300"
"15001","39153532501","39061021501"
"15002","39153532501","39095003500"
"15003","39153532501","39103415800"
"15004","39153532501","39113001700"
"15005","39153532501","39151701300"
"15006","39153532502","39061010004"
"15007","39153532502","39061024200"
"15008","39153532502","39099811200"
"15009","39153532502","39103415800"
"15010","39153532502","39151701300"
"15011","39153532600","39061010004"
"15012","39153532600","39061021501"
"15013","39153532600","39061021505"
"15014","39153532600","39061024200"
"15015","39153532600","39061024303"
"15016","39153532600","39085204800"
"15017","39153532600","39085205002"
"15018","39153532600","39093013200"
"15019","39153532600","39095000800"
"15020","39153532600","39095003500"
"15021","39153532701","39061021505"
"15022","39153532701","39061024002"
"15023","39153532701","39061024321"
"15024","39153532701","39071954700"
"15025","39153532701","39093013200"
"15026","39153532701","39093021200"
"15027","39153532701","39095004701"
"15028","39153532701","39103417300"
"15029","39153532702","39061021505"
"15030","39153532702","39061024100"
"15031","39153532702","39079957800"
"15032","39153532702","39103417300"
"15033","39153532703","39061024002"
"15034","39153532703","39061024100"
"15035","39153532703","39061024303"
"15036","39153532703","39079957800"
"15037","39153532703","39103415800"
"15038","39153532705","39061021505"
"15039","39153532705","39061024002"
"15040","39153532705","39061024303"
"15041","39153532705","39103417200"
"15042","39153532705","39103417300"
"15043","39153532705","39113001600"
"15044","39153532706","39061021505"
"15045","39153532706","39061024100"
"15046","39153532706","39095003500"
"15047","39153532706","39103415800"
"15048","39153532708","39071954700"
"15049","39153532708","39079957800"
"15050","39153532708","39095004701"
"15051","39153532901","39061010004"
"15052","39153532901","39085205002"
"15053","39153532901","39097040400"
"15054","39153532901","39103415800"
"15055","39153532902","39063000200"
"15056","39153532902","39085204800"
"15057","39153532902","39085205001"
"15058","39153532902","39097040400"
"15059","39153532902","39103415800"
"15060","39153532902","39109320100"
"15061","39153532999","39013012300"
"15062","39153532999","39013012400"
"15063","39153532999","39015951201"
"15064","39153532999","39017000100"
"15065","39153532999","39095000900"
"15066","39153532999","39113002400"
"15067","39153533000","39085204400"
"15068","39153533000","39097040500"
"15069","39153533000","39099810900"
"15070","39153533000","39101010100"
"15071","39153533000","39101010201"
"15072","39153533101","39061010005"
"15073","39153533101","39093013200"
"15074","39153533101","39093021200"
"15075","39153533101","39095010200"
"15076","39153533102","39061010201"
"15077","39153533102","39061024301"
"15078","39153533102","39095000800"
"15079","39153533102","39095010200"
"15080","39153533200","39061010005"
"15081","39153533200","39069000600"
"15082","39153533200","39081000200"
"15083","39153533200","39095000800"
"15084","39153533200","39095010300"
"15085","39153533400","39061024001"
"15086","39153533400","39091004500"
"15087","39153533400","39091004600"
"15088","39153533400","39095000300"
"15089","39153533400","39095000600"
"15090","39153533400","39099811100"
"15091","39153533400","39103416000"
"15092","39153533501","39035171204"
"15093","39153533501","39061010004"
"15094","39153533501","39099811100"
"15095","39153533501","39099811200"
"15096","39153533501","39103416000"
"15097","39153533502","39035171204"
